Code,Date,Latitude,Longitude,geom,Speed,Course,CourseCorrected,TrackCode,Effort,Fishing,GearMainCode,LOA_m,Operation,IniDate,EndDate,DayTime,DayTime2
vess1,2021-11-05 03:41:59+01:00,41.10799999999999,1.2399999999999995,POINT (1.2399999999999995 41.10799999999999),0.0,138.0,138.0,vess1_2021-11-05,False,False,PS,20.0,,,,3.6997222222222224,15.699722222222222
vess1,2021-11-05 03:50:00+01:00,41.10809206678335,1.2403859825727062,POINT (1.2403859825727062 41.10809206678335),0.913440171537289,120.03143913402249,120.03143913402249,vess1_2021-11-05,False,False,PS,20.0,,,,3.8333333333333335,15.833333333333334
vess1,2021-11-05 04:00:00+01:00,41.10539756127185,1.2459465830556147,POINT (1.2459465830556147 41.10539756127185),2.6033166119219926,125.15999836431462,125.15999836431462,vess1_2021-11-05,False,False,PS,20.0,,,,4.0,16.0
vess1,2021-11-05 04:10:00+01:00,41.100228502488285,1.2557471268748943,POINT (1.2557471268748943 41.100228502488285),3.8199449903608445,126.70668175142771,126.70668175142771,vess1_2021-11-05,True,True,PS,20.0,Sortidaport,2021-11-05 04:08:00,2021-11-05 04:35:00,4.166666666666667,16.166666666666668
vess1,2021-11-05 04:20:00+01:00,41.093278237527365,1.2682848184955224,POINT (1.2682848184955224 41.093278237527365),4.561178551283824,128.02101927116126,128.02101927116126,vess1_2021-11-05,True,True,PS,20.0,Sortidaport,2021-11-05 04:08:00,2021-11-05 04:35:00,4.333333333333333,16.333333333333332
vess1,2021-11-05 04:30:00+01:00,41.08524049378073,1.2820574010054402,POINT (1.2820574010054402 41.08524049378073),4.8286172621264205,129.59842402831651,129.59842402831651,vess1_2021-11-05,True,True,PS,20.0,Sortidaport,2021-11-05 04:08:00,2021-11-05 04:35:00,4.5,16.5
vess1,2021-11-05 04:40:00+01:00,41.07680964980361,1.2955636882523047,POINT (1.2955636882523047 41.07680964980361),4.626241336542332,131.87736263473295,131.87736263473295,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,4.666666666666667,16.666666666666668
vess1,2021-11-05 04:50:00+01:00,41.06868080287785,1.3073037843186917,POINT (1.3073037843186917 41.06868080287785),3.9643353001195702,135.77192626200667,135.77192626200667,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,4.833333333333333,16.833333333333332
vess1,2021-11-05 05:00:00+01:00,41.0615496339808,1.3157789907201676,POINT (1.3157789907201676 41.0615496339808),2.8782564687824084,144.2306831432802,144.2306831432802,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.0,17.0
vess1,2021-11-05 05:10:00+01:00,41.05611207115426,1.319491401518812,POINT (1.319491401518812 41.05611207115426),1.5842895243838693,172.8845899381588,172.8845899381588,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.166666666666667,17.166666666666668
vess1,2021-11-05 05:20:00+01:00,41.05306375164455,1.3169431871053299,POINT (1.3169431871053299 41.05306375164455),1.7806760861625217,288.0227526047035,251.9772473952965,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.333333333333333,17.333333333333332
vess1,2021-11-05 05:30:00+01:00,41.05309928266113,1.306635567240869,POINT (1.306635567240869 41.05309928266113),4.05218998899355,259.64856674019745,280.35143325980255,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.5,17.5
vess1,2021-11-05 05:36:59+01:00,41.05532999999999,1.2940000000000005,POINT (1.2940000000000005 41.05532999999999),5.3999999999999995,283.0,283.0,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.616388888888889,17.61638888888889
vess1,2021-11-05 05:40:00+01:00,41.05663366233593,1.2878642545870391,POINT (1.2878642545870391 41.05663366233593),5.47679154137542,253.35665810374607,286.64334189625396,vess1_2021-11-05,True,True,PS,20.0,Busqueda,2021-11-05 04:35:00,2021-11-05 05:43:00,5.666666666666667,17.666666666666668
vess1,2021-11-05 05:50:00+01:00,41.059858585768616,1.2718516554261332,POINT (1.2718516554261332 41.059858585768616),3.5936091683149036,254.8373631557616,285.1626368442384,vess1_2021-11-05,True,True,PS,20.0,Acumulacio,2021-11-05 05:43:00,2021-11-05 06:20:00,5.833333333333333,17.833333333333332
vess1,2021-11-05 06:00:00+01:00,41.061565529099674,1.2619387569650722,POINT (1.2619387569650722 41.061565529099674),1.9903933691496747,258.0542861099986,281.9457138900014,vess1_2021-11-05,True,True,PS,20.0,Acumulacio,2021-11-05 05:43:00,2021-11-05 06:20:00,6.0,18.0
vess1,2021-11-05 06:10:00+01:00,41.062021705896086,1.257173298391904,POINT (1.257173298391904 41.062021705896086),0.6838699189772175,271.2787971156068,268.7212028843932,vess1_2021-11-05,True,True,PS,20.0,Acumulacio,2021-11-05 05:43:00,2021-11-05 06:20:00,6.166666666666667,18.166666666666668
vess1,2021-11-05 06:20:00+01:00,41.06149337264766,1.256602274124922,POINT (1.256602274124922 41.06149337264766),0.46975782988162,136.6839062525072,136.6839062525072,vess1_2021-11-05,True,True,PS,20.0,Acumulacio,2021-11-05 05:43:00,2021-11-05 06:20:00,6.333333333333333,18.333333333333332
vess1,2021-11-05 06:20:00+01:00,41.06149337264766,1.256602274124922,POINT (1.256602274124922 41.06149337264766),0.46975782988162,136.6839062525072,136.6839062525072,vess1_2021-11-05,True,True,PS,20.0,Calada,2021-11-05 06:20:00,2021-11-05 07:40:00,6.333333333333333,18.333333333333332
